Date	Time	Acc x	Acc y	Acc z
27/03/2024	14:24:06.676726	72.390625	-95.687500	49.515625
27/03/2024	14:24:06.684745	72.867188	-96.757812	49.347656
27/03/2024	14:24:06.692764	72.792969	-96.433594	49.300781
27/03/2024	14:24:06.700783	72.441406	-96.261719	49.476562
27/03/2024	14:24:06.708802	73.687500	-96.199219	49.617188
27/03/2024	14:24:06.716821	73.296875	-96.742188	49.316406
27/03/2024	14:24:06.724840	72.816406	-96.492188	49.199219
27/03/2024	14:24:06.732859	72.230469	-96.582031	49.441406
27/03/2024	14:24:06.740878	73.429688	-96.441406	49.277344
27/03/2024	14:24:06.748897	72.722656	-96.425781	49.285156
27/03/2024	14:24:06.756916	72.730469	-97.015625	49.117188
27/03/2024	14:24:06.764935	72.398438	-96.570312	49.218750
27/03/2024	14:24:06.772954	72.531250	-96.488281	49.179688
27/03/2024	14:24:06.780973	73.238281	-96.539062	49.312500
27/03/2024	14:24:06.788992	72.480469	-96.585938	49.523438
27/03/2024	14:24:06.797011	72.316406	-97.410156	48.886719
27/03/2024	14:24:06.805030	72.578125	-96.578125	48.921875
27/03/2024	14:24:06.813049	73.316406	-96.812500	49.390625
27/03/2024	14:24:06.821068	73.562500	-96.707031	49.468750
27/03/2024	14:24:06.829087	73.019531	-96.218750	49.718750
27/03/2024	14:24:06.837106	72.550781	-96.351562	49.464844
27/03/2024	14:24:06.845125	72.445312	-96.625000	49.039062
27/03/2024	14:24:06.853144	73.101562	-96.566406	49.070312
27/03/2024	14:24:06.861163	72.882812	-96.343750	49.386719
27/03/2024	14:24:06.869182	72.773438	-96.699219	49.246094
27/03/2024	14:24:06.877201	72.886719	-96.707031	49.265625
27/03/2024	14:24:06.885220	73.007812	-96.199219	49.250000
27/03/2024	14:24:06.893239	72.976562	-96.531250	49.234375
27/03/2024	14:24:06.901258	72.761719	-96.343750	49.246094
27/03/2024	14:24:06.909277	73.308594	-96.531250	49.398438
27/03/2024	14:24:06.917296	73.226562	-96.253906	49.332031
27/03/2024	14:24:06.925315	73.359375	-96.230469	49.445312
27/03/2024	14:24:06.933334	73.199219	-96.386719	49.578125
27/03/2024	14:24:06.941353	72.894531	-96.175781	49.601562
27/03/2024	14:24:06.949372	72.875000	-96.437500	49.460938
27/03/2024	14:24:06.957391	73.285156	-96.546875	49.285156
27/03/2024	14:24:06.965410	73.027344	-96.699219	49.289062
