Time (s)	x (g)	y (g)	z (g)
3.518082	0.0735625	-0.09670703125	0.04946875
3.526101	0.07301953125	-0.09621875	0.04971875
3.53412	0.07255078125	-0.0963515625	0.04946484375
3.542139	0.0724453125	-0.096625	0.0490390625
3.550158	0.0731015625	-0.09656640625	0.0490703125
3.558177	0.0728828125	-0.09634375	0.04938671875
3.566196	0.0727734375	-0.09669921875	0.04924609375
3.574215	0.07288671875	-0.09670703125	0.049265625
3.582234	0.0730078125	-0.09619921875	0.04925
3.590253	0.0729765625	-0.09653125	0.049234375
3.598272	0.07276171875	-0.09634375	0.04924609375
3.606291	0.07330859375	-0.09653125	0.0493984375
3.61431	0.0732265625	-0.09625390625	0.04933203125
3.622329	0.073359375	-0.09623046875	0.0494453125
3.630348	0.07319921875	-0.09638671875	0.049578125
3.638367	0.07289453125	-0.09617578125	0.0496015625
3.646386	0.072875	-0.0964375	0.0494609375
3.654405	0.07328515625	-0.096546875	0.04928515625
3.662424	0.07302734375	-0.09669921875	0.0492890625
3.670443	0.0726953125	-0.09647265625	0.049640625
3.678462	0.07346484375	-0.0964921875	0.04958203125
3.686481	0.07312109375	-0.0964296875	0.04948046875
3.6945	0.0729140625	-0.09600390625	0.04972265625
3.702519	0.0729609375	-0.09566796875	0.04970703125
3.710538	0.072421875	-0.09594921875	0.04978125
3.718557	0.072703125	-0.0965234375	0.04915234375
3.726576	0.07315625	-0.09638671875	0.04920703125
3.734595	0.07296875	-0.09651171875	0.049171875
3.742614	0.073	-0.0968125	0.049453125
3.750633	0.0731640625	-0.09661328125	0.04923828125
3.758652	0.0722578125	-0.0958828125	0.04957421875
3.766671	0.07273046875	-0.09661328125	0.04911328125
3.77469	0.0727265625	-0.0960859375	0.04941796875
3.782709	0.0726953125	-0.09610546875	0.0494609375
3.790728	0.0733671875	-0.0967265625	0.04940234375
3.798747	0.07299609375	-0.096625	0.0492109375
3.806766	0.072671875	-0.09642578125	0.04923046875
3.814785	0.073015625	-0.09650390625	0.04939453125
3.822804	0.07334375	-0.09632421875	0.04965234375
3.830823	0.0727109375	-0.0965546875	0.04940625
3.838842	0.07387109375	-0.0970703125	0.0490625
3.846861	0.07323046875	-0.096828125	0.0489765625
3.85488	0.0731328125	-0.0963515625	0.04938671875
3.862899	0.07346484375	-0.09685546875	0.0491015625
3.870918	0.0733671875	-0.0965078125	0.04934375
3.878937	0.0730078125	-0.09587109375	0.04959765625
3.886956	0.0740546875	-0.09648828125	0.049234375
3.894975	0.07366015625	-0.0971875	0.04910546875
3.902994	0.0725390625	-0.09651953125	0.049296875
3.911013	0.0725234375	-0.09658203125	0.04948828125
3.919032	0.07328125	-0.09655859375	0.04926953125
3.927051	0.07339453125	-0.096265625	0.0493984375
3.93507	0.07339453125	-0.09647265625	0.04926171875
3.943089	0.07254296875	-0.0968984375	0.04926171875
3.951108	0.07281640625	-0.09703125	0.04937109375
3.959127	0.072921875	-0.09638671875	0.049421875
3.967146	0.0726796875	-0.09609765625	0.0497890625
3.975165	0.07358984375	-0.09709375	0.04901171875
3.983184	0.0737578125	-0.09613671875	0.0491796875
3.991203	0.07295703125	-0.0960703125	0.04921875
3.999222	0.0725625	-0.0963515625	0.04934765625
4.007283	0.07386328125	-0.09625	0.04933203125
4.015302	0.0729921875	-0.096234375	0.04921875
4.023321	0.07339453125	-0.096328125	0.04925390625
4.03134	0.07324609375	-0.0968984375	0.04918359375
4.039359	0.0729921875	-0.09660546875	0.04931640625
4.047378	0.0723984375	-0.097015625	0.049046875
4.055397	0.07341015625	-0.0965546875	0.04925390625
4.063416	0.07320703125	-0.09659375	0.0490625
4.071435	0.07261328125	-0.09630078125	0.04974609375
4.079454	0.07351171875	-0.096734375	0.04908203125
4.087473	0.073375	-0.096609375	0.049109375
4.095492	0.073328125	-0.09655078125	0.04948828125
4.103511	0.07268359375	-0.0962421875	0.049265625
4.11153	0.07310546875	-0.0957890625	0.04951171875
4.119549	0.07335546875	-0.09611328125	0.04929296875
4.127568	0.073734375	-0.09717578125	0.049125
4.135587	0.07391015625	-0.09676171875	0.04912109375
4.143606	0.0731640625	-0.0970546875	0.0491875
4.151625	0.07258203125	-0.09630859375	0.04954296875
4.159644	0.0734609375	-0.09571484375	0.0495625
4.167663	0.07328515625	-0.09587109375	0.0496015625
4.175682	0.073078125	-0.09713671875	0.0488203125
4.183701	0.07246875	-0.09640234375	0.0490234375
4.19172	0.072796875	-0.0965546875	0.04925
4.199739	0.07346875	-0.09650390625	0.04932421875
4.207758	0.0735234375	-0.09669921875	0.0491796875
4.215777	0.07326171875	-0.09640625	0.04905078125
4.223796	0.07351953125	-0.09625	0.049328125
4.231815	0.07395703125	-0.0966328125	0.0494453125
4.239834	0.0730390625	-0.09658984375	0.04938671875
4.247853	0.07314453125	-0.09611328125	0.04951953125
4.255872	0.07283203125	-0.09548046875	0.049671875
4.263891	0.073625	-0.09630859375	0.0491875
4.27191	0.07346484375	-0.0967734375	0.04919140625
4.279929	0.072859375	-0.0970546875	0.0491171875
4.287948	0.07324609375	-0.09653515625	0.0492734375
4.295967	0.0739375	-0.09671484375	0.04919921875
4.303986	0.07340234375	-0.0965546875	0.049359375
4.312005	0.0730078125	-0.09668359375	0.04935546875
4.320024	0.07277734375	-0.09668359375	0.04947265625
4.328043	0.0725859375	-0.09698046875	0.04921484375
4.336062	0.0729296875	-0.09648828125	0.04946484375
4.344081	0.0729375	-0.0968203125	0.04923828125
4.3521	0.07346875	-0.09653515625	0.049453125
4.360119	0.073046875	-0.096796875	0.04955078125
4.368138	0.073265625	-0.0960390625	0.04946875
4.376157	0.07378125	-0.0963828125	0.04914453125
4.384176	0.0729453125	-0.0963359375	0.0493984375
4.392195	0.0733671875	-0.0960859375	0.04948828125
4.400214	0.07251171875	-0.096625	0.04906640625
4.408233	0.07321484375	-0.09658984375	0.049296875
4.416252	0.0726171875	-0.09670703125	0.0491796875
4.424271	0.07309375	-0.0963359375	0.049203125
4.43229	0.0725	-0.09645703125	0.0490859375
4.440309	0.0725703125	-0.09648046875	0.049515625
4.448328	0.072578125	-0.0966875	0.04934765625
4.456347	0.0726171875	-0.09676171875	0.04910546875
4.464366	0.07212109375	-0.09657421875	0.04916015625
4.472385	0.07288671875	-0.096421875	0.04934375
4.480404	0.07272265625	-0.0965	0.0494375
4.488423	0.07333984375	-0.0961171875	0.04934765625
4.496442	0.07325390625	-0.09669140625	0.0490234375
4.504461	0.07301953125	-0.09675	0.049296875
4.51248	0.07300390625	-0.09646484375	0.0494375
4.520499	0.07243359375	-0.09590625	0.04963671875
4.528518	0.07303125	-0.0963515625	0.0494140625
4.536537	0.07326953125	-0.096015625	0.049234375
4.544556	0.07298046875	-0.09640234375	0.04928125
4.552575	0.073203125	-0.09708203125	0.04879296875
4.560594	0.07305859375	-0.096359375	0.04923828125
4.568613	0.0726640625	-0.0960703125	0.04953515625
4.576632	0.0731875	-0.09602734375	0.04937890625
4.584651	0.07320703125	-0.0965078125	0.0493984375
4.59267	0.07322265625	-0.09662890625	0.04937890625
4.600689	0.07258203125	-0.0964375	0.04946875
4.608708	0.07325	-0.0964140625	0.049546875
4.616727	0.073421875	-0.0968515625	0.0491640625
4.624746	0.0734453125	-0.09648828125	0.049390625
4.632765	0.07307421875	-0.09605859375	0.04953515625
4.640784	0.072765625	-0.096953125	0.04918359375
4.648803	0.07298828125	-0.09566015625	0.04941015625
4.656822	0.07339453125	-0.0957734375	0.0496875
4.664841	0.072859375	-0.09630859375	0.04971484375
4.67286	0.07264453125	-0.09680078125	0.04930859375
4.680879	0.0731015625	-0.09667578125	0.0493125
4.688898	0.072375	-0.095953125	0.04959765625
4.696917	0.0723828125	-0.09571484375	0.04984375
4.704936	0.07303515625	-0.09645703125	0.04930859375
4.712955	0.073828125	-0.097046875	0.049125
4.720974	0.0731484375	-0.096296875	0.04941796875
4.728993	0.073046875	-0.09721484375	0.049265625
4.737012	0.072828125	-0.0961953125	0.04954296875
4.745031	0.0724921875	-0.09618359375	0.04955078125
4.75305	0.07225	-0.096515625	0.04944140625
4.761069	0.07325390625	-0.0969921875	0.0490703125
4.769088	0.07262890625	-0.09660546875	0.04937890625
4.777107	0.07326171875	-0.09690625	0.04948828125
4.785126	0.0720859375	-0.09638671875	0.0496015625
4.793145	0.07233984375	-0.09630078125	0.049203125
4.801164	0.07348046875	-0.09630859375	0.0493046875
4.809183	0.07342578125	-0.09694140625	0.04909765625
4.817202	0.07293359375	-0.09701171875	0.0493203125
4.825221	0.0730859375	-0.09665625	0.0490859375
4.83324	0.07286328125	-0.096265625	0.04922265625
4.841259	0.07326171875	-0.09629296875	0.04934375
4.849278	0.0728828125	-0.09676171875	0.049
4.857297	0.07259765625	-0.09601171875	0.04955078125
4.865316	0.07267578125	-0.09655078125	0.04933203125
4.873335	0.07301171875	-0.09646484375	0.04934765625
4.881354	0.07348046875	-0.0964609375	0.04941796875
4.889373	0.07294140625	-0.09698828125	0.04912109375
4.897392	0.07358984375	-0.09621875	0.04945703125
4.905411	0.0733359375	-0.09566796875	0.04948046875
4.91343	0.07237109375	-0.0963125	0.04935546875
4.921449	0.0729453125	-0.09655078125	0.04916796875
4.929468	0.07278515625	-0.09640625	0.0495625
4.937487	0.072859375	-0.09683203125	0.0495234375
4.945506	0.07371484375	-0.0969453125	0.04915625
4.953525	0.072921875	-0.09608984375	0.049390625
4.961544	0.07296484375	-0.09628125	0.04933984375
4.969563	0.0726328125	-0.09698046875	0.0493515625
4.977582	0.07250390625	-0.0974921875	0.04924609375
4.985601	0.07313671875	-0.09633984375	0.0495078125
4.99362	0.07280078125	-0.0965546875	0.0492578125
5.001639	0.07358203125	-0.09609375	0.0493515625
5.009716	0.07362109375	-0.09667578125	0.049234375
5.017735	0.0733125	-0.095953125	0.04962109375
5.025754	0.0720859375	-0.0963984375	0.04948046875
5.033773	0.0723046875	-0.09649609375	0.04930078125
5.041792	0.07307421875	-0.09651171875	0.04930078125
5.049811	0.07303515625	-0.096171875	0.04959765625
5.05783	0.07338671875	-0.09629296875	0.0495234375
5.065849	0.07340625	-0.09665625	0.049515625
5.073868	0.07262890625	-0.09641015625	0.04949609375
5.081887	0.07239453125	-0.09675390625	0.04906640625
5.089906	0.0726015625	-0.09573046875	0.0495234375
5.097925	0.0730234375	-0.09651953125	0.0493125
5.105944	0.07330859375	-0.0963984375	0.04956640625
5.113963	0.07337890625	-0.096953125	0.0491328125
5.121982	0.0735	-0.09671875	0.04906640625
5.130001	0.07317578125	-0.09705078125	0.04907421875
5.13802	0.07330859375	-0.0969140625	0.04916015625
5.146039	0.07339453125	-0.0965390625	0.04920703125
5.154058	0.07347265625	-0.09682421875	0.0489453125
5.162077	0.0728671875	-0.09671484375	0.0493515625
5.170096	0.0730625	-0.096546875	0.04940234375
5.178115	0.072296875	-0.09644921875	0.0494140625
5.186134	0.0727421875	-0.09662109375	0.0492734375
5.194153	0.0731015625	-0.09707421875	0.0490390625
5.202172	0.07269921875	-0.09657421875	0.04959765625
5.210191	0.072625	-0.0965625	0.049234375
5.21821	0.072828125	-0.09650390625	0.04945703125
5.226229	0.07266796875	-0.096796875	0.04943359375
5.234248	0.07326953125	-0.09674609375	0.04932421875
5.242267	0.07311328125	-0.09646484375	0.049171875
5.250286	0.072796875	-0.097140625	0.0487734375
5.258305	0.07294921875	-0.09667578125	0.04912890625
5.266324	0.07289453125	-0.0964375	0.04935546875
